14
114;520;0;6;9;0;0;6
115;526;0;6;9;0;0;6
116;532;0;6;9;0;0;6
117;538;0;6;9;0;0;6
118;544;0;6;9;0;0;6
119;550;0;7;9;0;0;7
120;557;0;6;9;0;0;6
121;563;0;6;9;0;0;6
122;569;0;6;9;0;0;6
123;575;0;6;9;0;0;6
124;581;0;6;9;0;0;6
125;587;0;6;9;0;0;6
126;593;0;6;9;0;0;6
161;599;0;6;9;0;0;6
162;605;0;6;9;0;0;6
163;611;0;6;9;0;0;6
164;617;0;6;9;0;0;6
165;623;0;6;9;0;0;6
166;629;0;6;9;0;0;6
167;635;0;6;9;0;0;6
168;641;0;6;9;0;0;6
169;647;0;6;9;0;0;6
170;653;0;6;9;0;0;6
171;659;0;6;9;0;0;6
172;665;0;6;9;0;0;6
174;671;0;6;9;0;0;6
175;677;0;6;9;0;0;6
176;683;0;6;9;0;0;6
177;689;0;6;9;0;0;6
178;695;0;6;9;0;0;6
179;701;0;6;9;0;0;6
180;707;0;6;9;0;0;6
181;713;0;6;9;0;0;6
182;719;0;6;9;0;0;6
183;725;0;6;9;0;0;6
184;731;0;6;9;0;0;6
185;737;0;6;9;0;0;6
186;743;0;6;9;0;0;6
187;749;0;6;9;0;0;6
188;755;0;6;9;0;0;6
189;761;0;6;9;0;0;6
190;767;0;6;9;0;0;6
191;773;0;6;9;0;0;6
192;779;0;6;9;0;0;6
193;785;0;6;9;0;0;6
194;791;0;6;9;0;0;6
195;797;0;6;9;0;0;6
196;803;0;6;9;0;0;6
197;809;0;6;9;0;0;6
198;815;0;6;9;0;0;6
199;821;0;6;9;0;0;6
200;827;0;6;9;0;0;6
201;833;0;6;9;0;0;6
202;839;0;6;9;0;0;6
203;845;0;6;9;0;0;6
204;851;0;6;9;0;0;6
205;857;0;6;9;0;0;6
206;863;0;6;9;0;0;6
207;869;0;6;9;0;0;6
208;875;0;6;9;0;0;6
209;881;0;6;9;0;0;6
210;887;0;6;9;0;0;6
211;893;0;6;9;0;0;6
212;899;0;6;9;0;0;6
213;905;0;6;9;0;0;6
214;911;0;6;9;0;0;6
215;917;0;6;9;0;0;6
216;923;0;6;9;0;0;6
217;929;0;6;9;0;0;6
218;935;0;6;9;0;0;6
219;941;0;6;9;0;0;6
220;947;0;6;9;0;0;6
221;953;0;6;9;0;0;6
222;959;0;6;9;0;0;6
223;965;0;6;9;0;0;6
224;971;0;6;9;0;0;6
225;977;0;6;9;0;0;6
226;983;0;6;9;0;0;6
227;989;0;6;9;0;0;6
228;995;0;6;9;0;0;6
229;1001;0;6;9;0;0;6
230;1007;0;6;9;0;0;6
231;1013;0;6;9;0;0;6
232;1019;0;6;9;0;0;6
233;1025;0;6;9;0;0;6
234;1031;0;6;9;0;0;6
235;1037;0;6;9;0;0;6
236;1043;0;6;9;0;0;6
237;1049;0;6;9;0;0;6
238;1055;0;6;9;0;0;6
239;1061;0;6;9;0;0;6
240;1067;0;6;9;0;0;6
241;1073;0;6;9;0;0;6
242;1079;0;6;9;0;0;6
243;1085;0;6;9;0;0;6
244;1091;0;6;9;0;0;6
245;1097;0;6;9;0;0;6
246;1103;0;6;9;0;0;6
247;1109;0;6;9;0;0;6
248;1115;0;6;9;0;0;6
249;1121;0;6;9;0;0;6
250;1127;0;6;9;0;0;6
251;1133;0;6;9;0;0;6
252;1139;0;6;9;0;0;6
253;1145;0;6;9;0;0;6
254;1151;0;6;9;0;0;6
255;1157;0;6;9;0;0;6
257;1163;0;6;9;0;0;6
268;1169;0;6;9;0;0;6
269;1175;0;6;9;0;0;6
270;1181;0;6;9;0;0;6
271;1187;0;6;9;0;0;6
282;1193;0;6;9;0;0;6
283;1199;0;6;9;0;0;6
286;1205;0;6;9;0;0;6
287;1211;0;6;9;0;0;6
299;1217;0;6;9;0;0;6
304;1223;0;6;9;0;0;6
305;1229;0;6;9;0;0;6
327;1235;0;6;9;0;0;6
328;1241;0;6;9;0;0;6
333;1247;0;6;9;0;0;6
344;1253;0;6;9;0;0;6
345;1259;0;6;9;0;0;6
350;1265;0;6;9;0;0;6
351;1271;0;6;9;0;0;6
352;1277;0;6;9;0;0;6
353;1283;0;6;9;0;0;6
356;1289;0;6;9;0;0;6
357;1295;0;6;9;0;0;6
363;1301;0;6;9;0;0;6
366;1307;0;6;9;0;0;6
367;1313;0;6;9;0;0;6
381;1319;0;6;9;0;0;6
382;1325;0;6;9;0;0;6
462;1331;0;6;9;0;0;6
466;1337;0;6;9;0;0;6
916;1343;0;6;9;0;0;6
960;1349;0;6;9;0;0;6
8734;1355;0;6;9;0;0;6
711;0;9;10;10;0;0;10
714;10;9;10;10;0;0;10
715;20;9;10;10;0;0;10
729;30;9;10;10;0;0;10
8212;40;9;10;10;0;0;10
8216;50;9;10;10;0;0;10
8217;60;9;10;10;0;0;10
8220;70;9;10;10;0;0;10
8221;80;9;10;10;0;0;10
8230;90;9;10;10;0;0;10
8592;100;9;10;10;0;0;10
8593;110;9;10;10;0;0;10
8594;120;9;10;10;0;0;10
8595;130;9;10;10;0;0;10
8598;140;9;10;10;0;0;10
8599;150;9;10;10;0;0;10
8600;160;9;10;10;0;0;10
8601;170;9;10;10;0;0;10
9320;180;9;10;10;0;0;10
9734;190;9;10;10;0;0;10
12288;200;9;10;10;0;0;10
12289;210;9;10;10;0;0;10
12290;220;9;10;10;0;0;10
12293;230;9;10;10;0;0;10
12298;240;9;10;10;0;0;10
12299;250;9;10;10;0;0;10
12300;260;9;10;10;0;0;10
12301;270;9;10;10;0;0;10
12302;280;9;10;10;0;0;10
12303;290;9;10;10;0;0;10
12304;300;9;10;10;0;0;10
12305;310;9;10;10;0;0;10
12308;320;9;10;10;0;0;10
12309;330;9;10;10;0;0;10
12310;340;9;10;10;0;0;10
12311;350;9;10;10;0;0;10
12353;0;19;10;10;0;0;10
12354;10;19;10;10;0;0;10
12355;20;19;10;10;0;0;10
12356;30;19;10;10;0;0;10
12357;40;19;10;10;0;0;10
12358;50;19;10;10;0;0;10
12359;60;19;10;10;0;0;10
12360;70;19;10;10;0;0;10
12361;80;19;10;10;0;0;10
12362;90;19;10;10;0;0;10
12363;100;19;10;10;0;0;10
12364;110;19;10;10;0;0;10
12365;120;19;10;10;0;0;10
12366;130;19;10;10;0;0;10
12367;140;19;10;10;0;0;10
12368;150;19;10;10;0;0;10
12369;160;19;10;10;0;0;10
12370;170;19;10;10;0;0;10
12371;180;19;10;10;0;0;10
12372;190;19;10;10;0;0;10
12373;200;19;10;10;0;0;10
12374;210;19;10;10;0;0;10
12375;220;19;10;10;0;0;10
12376;230;19;10;10;0;0;10
12377;240;19;10;10;0;0;10
12378;250;19;10;10;0;0;10
12379;260;19;10;10;0;0;10
12380;270;19;10;10;0;0;10
12381;280;19;10;10;0;0;10
12382;290;19;10;10;0;0;10
12383;300;19;10;10;0;0;10
12384;310;19;10;10;0;0;10
12385;320;19;10;10;0;0;10
12386;330;19;10;10;0;0;10
12387;340;19;10;10;0;0;10
12388;350;19;10;10;0;0;10
12389;360;19;10;10;0;0;10
12390;370;19;10;10;0;0;10
12391;380;19;10;10;0;0;10
12392;390;19;10;10;0;0;10
12393;400;19;10;10;0;0;10
12394;410;19;10;10;0;0;10
12395;420;19;10;10;0;0;10
12396;430;19;10;10;0;0;10
12397;440;19;10;10;0;0;10
12398;450;19;10;10;0;0;10
12399;460;19;10;10;0;0;10
12400;470;19;10;10;0;0;10
12401;480;19;10;10;0;0;10
12402;490;19;10;10;0;0;10
12403;500;19;10;10;0;0;10
12404;510;19;10;10;0;0;10
12405;520;19;10;10;0;0;10
12406;530;19;10;10;0;0;10
12407;540;19;10;10;0;0;10
12408;550;19;10;10;0;0;10
12409;560;19;10;10;0;0;10
12410;570;19;10;10;0;0;10
12411;580;19;10;10;0;0;10
12412;590;19;10;10;0;0;10
12413;600;19;10;10;0;0;10
12414;610;19;10;10;0;0;10
12415;620;19;10;10;0;0;10
12416;630;19;10;10;0;0;10
12417;640;19;10;10;0;0;10
12418;650;19;10;10;0;0;10
12419;660;19;10;10;0;0;10
12420;670;19;10;10;0;0;10
12421;680;19;10;10;0;0;10
12422;690;19;10;10;0;0;10
12423;700;19;10;10;0;0;10
12424;710;19;10;10;0;0;10
12425;720;19;10;10;0;0;10
12426;730;19;10;10;0;0;10
12427;740;19;10;10;0;0;10
12428;750;19;10;10;0;0;10
12429;760;19;10;10;0;0;10
12430;770;19;10;10;0;0;10
12431;780;19;10;10;0;0;10
12432;790;19;10;10;0;0;10
12433;800;19;10;10;0;0;10
12434;810;19;10;10;0;0;10
12435;820;19;10;10;0;0;10
12436;830;19;10;10;0;0;10
12443;840;19;10;10;0;0;10
12444;850;19;10;10;0;0;10
12445;860;19;10;10;0;0;10
12446;870;19;10;10;0;0;10
12449;880;19;10;10;0;0;10
12450;890;19;10;10;0;0;10
12451;900;19;10;10;0;0;10
12452;910;19;10;10;0;0;10
12453;920;19;10;10;0;0;10
12454;930;19;10;10;0;0;10
12455;940;19;10;10;0;0;10
12456;950;19;10;10;0;0;10
12457;960;19;10;10;0;0;10
12458;970;19;10;10;0;0;10
12459;980;19;10;10;0;0;10
12460;990;19;10;10;0;0;10
12461;1000;19;10;10;0;0;10
12462;1010;19;10;10;0;0;10
12463;1020;19;10;10;0;0;10
12464;1030;19;10;10;0;0;10
12465;1040;19;10;10;0;0;10
12466;1050;19;10;10;0;0;10
12467;1060;19;10;10;0;0;10
12468;1070;19;10;10;0;0;10
12469;1080;19;10;10;0;0;10
12470;1090;19;10;10;0;0;10
12471;1100;19;10;10;0;0;10
12472;1110;19;10;10;0;0;10
12473;1120;19;10;10;0;0;10
12474;1130;19;10;10;0;0;10
12475;1140;19;10;10;0;0;10
12476;1150;19;10;10;0;0;10
12477;1160;19;10;10;0;0;10
12478;1170;19;10;10;0;0;10
12479;1180;19;10;10;0;0;10
12480;1190;19;10;10;0;0;10
12481;1200;19;10;10;0;0;10
12482;1210;19;10;10;0;0;10
12483;1220;19;10;10;0;0;10
12484;1230;19;10;10;0;0;10
12485;1240;19;10;10;0;0;10
12486;1250;19;10;10;0;0;10
12487;1260;19;10;10;0;0;10
12488;1270;19;10;10;0;0;10
12489;1280;19;10;10;0;0;10
12490;1290;19;10;10;0;0;10
12491;1300;19;10;10;0;0;10
12492;1310;19;10;10;0;0;10
12493;1320;19;10;10;0;0;10
12494;1330;19;10;10;0;0;10
12495;1340;19;10;10;0;0;10
12496;1350;19;10;10;0;0;10
12497;1360;19;10;10;0;0;10
12498;1370;19;10;10;0;0;10
12499;1380;19;10;10;0;0;10
12500;1390;19;10;10;0;0;10
12501;1400;19;10;10;0;0;10
12502;1410;19;10;10;0;0;10
12503;1420;19;10;10;0;0;10
12504;1430;19;10;10;0;0;10
12505;1440;19;10;10;0;0;10
12506;1450;19;10;10;0;0;10
12507;1460;19;10;10;0;0;10
12508;1470;19;10;10;0;0;10
12509;1480;19;10;10;0;0;10
12510;1490;19;10;10;0;0;10
12511;1500;19;10;10;0;0;10
12512;1510;19;10;10;0;0;10
12513;1520;19;10;10;0;0;10
12514;1530;19;10;10;0;0;10
12515;1540;19;10;10;0;0;10
12516;1550;19;10;10;0;0;10
12517;1560;19;10;10;0;0;10
12518;1570;19;10;10;0;0;10
12519;1580;19;10;10;0;0;10
12520;1590;19;10;10;0;0;10
12521;1600;19;10;10;0;0;10
12522;1610;19;10;10;0;0;10
12523;1620;19;10;10;0;0;10
12524;1630;19;10;10;0;0;10
12525;1640;19;10;10;0;0;10
12526;1650;19;10;10;0;0;10
12527;1660;19;10;10;0;0;10
12528;1670;19;10;10;0;0;10
12529;1680;19;10;10;0;0;10
12530;1690;19;10;10;0;0;10
12531;1700;19;10;10;0;0;10
12532;1710;19;10;10;0;0;10
12533;1720;19;10;10;0;0;10
12534;1730;19;10;10;0;0;10
12540;1740;19;10;10;0;0;10
12541;1750;19;10;10;0;0;10
12542;1760;19;10;10;0;0;10
12549;1770;19;10;10;0;0;10
12550;1780;19;10;10;0;0;10
12551;1790;19;10;10;0;0;10
12552;1800;19;10;10;0;0;10
12553;1810;19;10;10;0;0;10
12554;1820;19;10;10;0;0;10
12555;1830;19;10;10;0;0;10
12556;1840;19;10;10;0;0;10
12557;1850;19;10;10;0;0;10
12558;1860;19;10;10;0;0;10
12559;1870;19;10;10;0;0;10
12560;1880;19;10;10;0;0;10
12561;1890;19;10;10;0;0;10
12562;1900;19;10;10;0;0;10
12563;1910;19;10;10;0;0;10
12564;1920;19;10;10;0;0;10
12565;1930;19;10;10;0;0;10
12566;1940;19;10;10;0;0;10
12567;1950;19;10;10;0;0;10
12568;1960;19;10;10;0;0;10
12569;1970;19;10;10;0;0;10
12570;1980;19;10;10;0;0;10
12571;1990;19;10;10;0;0;10
12572;2000;19;10;10;0;0;10
12573;2010;19;10;10;0;0;10
12574;2020;19;10;10;0;0;10
12575;2030;19;10;10;0;0;10
12576;2040;19;10;10;0;0;10
12577;2050;19;10;10;0;0;10
12578;2060;19;10;10;0;0;10
12579;2070;19;10;10;0;0;10
12580;2080;19;10;10;0;0;10
12581;2090;19;10;10;0;0;10
12582;2100;19;10;10;0;0;10
12583;2110;19;10;10;0;0;10
12584;2120;19;10;10;0;0;10
12585;2130;19;10;10;0;0;10
15875;2140;19;10;10;0;0;10
17857;2150;19;10;10;0;0;10
19968;2160;19;10;10;0;0;10
19969;2170;19;10;10;0;0;10
19971;2180;19;10;10;0;0;10
19975;2190;19;10;10;0;0;10
19976;2200;19;10;10;0;0;10
19977;2210;19;10;10;0;0;10
19978;2220;19;10;10;0;0;10
19979;2230;19;10;10;0;0;10
19981;2240;19;10;10;0;0;10
19982;2250;19;10;10;0;0;10
19983;2260;19;10;10;0;0;10
19984;2270;19;10;10;0;0;10
19985;2280;19;10;10;0;0;10
19987;2290;19;10;10;0;0;10
19988;2300;19;10;10;0;0;10
19989;2310;19;10;10;0;0;10
19990;2320;19;10;10;0;0;10
19992;2330;19;10;10;0;0;10
19993;2340;19;10;10;0;0;10
19994;2350;19;10;10;0;0;10
19995;2360;19;10;10;0;0;10
19996;2370;19;10;10;0;0;10
19997;2380;19;10;10;0;0;10
19998;2390;19;10;10;0;0;10
19999;2400;19;10;10;0;0;10
20001;2410;19;10;10;0;0;10
20002;2420;19;10;10;0;0;10
20004;2430;19;10;10;0;0;10
20005;2440;19;10;10;0;0;10
20006;2450;19;10;10;0;0;10
20007;2460;19;10;10;0;0;10
20010;2470;19;10;10;0;0;10
20011;2480;19;10;10;0;0;10
20013;2490;19;10;10;0;0;10
20016;2500;19;10;10;0;0;10
20018;2510;19;10;10;0;0;10
20020;2520;19;10;10;0;0;10
20024;2530;19;10;10;0;0;10
20025;2540;19;10;10;0;0;10
20026;2550;19;10;10;0;0;10
20027;2560;19;10;10;0;0;10
20028;2570;19;10;10;0;0;10
20029;2580;19;10;10;0;0;10
20030;2590;19;10;10;0;0;10
20034;2600;19;10;10;0;0;10
20035;2610;19;10;10;0;0;10
20037;2620;19;10;10;0;0;10
20040;2630;19;10;10;0;0;10
20041;2640;19;10;10;0;0;10
20043;2650;19;10;10;0;0;10
20044;2660;19;10;10;0;0;10
20045;2670;19;10;10;0;0;10
20046;2680;19;10;10;0;0;10
20047;2690;19;10;10;0;0;10
20048;2700;19;10;10;0;0;10
20050;2710;19;10;10;0;0;10
20051;2720;19;10;10;0;0;10
20052;2730;19;10;10;0;0;10
20054;2740;19;10;10;0;0;10
20055;2750;19;10;10;0;0;10
20056;2760;19;10;10;0;0;10
20057;2770;19;10;10;0;0;10
20060;2780;19;10;10;0;0;10
20061;2790;19;10;10;0;0;10
20062;2800;19;10;10;0;0;10
20063;2810;19;10;10;0;0;10
20064;2820;19;10;10;0;0;10
20065;2830;19;10;10;0;0;10
20070;2840;19;10;10;0;0;10
20073;2850;19;10;10;0;0;10
20080;2860;19;10;10;0;0;10
20081;2870;19;10;10;0;0;10
20083;2880;19;10;10;0;0;10
20094;2890;19;10;10;0;0;10
20096;2900;19;10;10;0;0;10
20098;2910;19;10;10;0;0;10
20102;2920;19;10;10;0;0;10
20104;2930;19;10;10;0;0;10
20105;2940;19;10;10;0;0;10
20107;2950;19;10;10;0;0;10
20108;2960;19;10;10;0;0;10
20109;2970;19;10;10;0;0;10
20110;2980;19;10;10;0;0;10
20111;2990;19;10;10;0;0;10
20113;3000;19;10;10;0;0;10
20114;3010;19;10;10;0;0;10
20115;3020;19;10;10;0;0;10
20116;3030;19;10;10;0;0;10
20117;3040;19;10;10;0;0;10
20120;3050;19;10;10;0;0;10
20121;3060;19;10;10;0;0;10
20122;3070;19;10;10;0;0;10
20123;3080;19;10;10;0;0;10
20124;3090;19;10;10;0;0;10
20126;3100;19;10;10;0;0;10
20127;3110;19;10;10;0;0;10
20129;3120;19;10;10;0;0;10
20130;3130;19;10;10;0;0;10
20132;3140;19;10;10;0;0;10
20133;3150;19;10;10;0;0;10
20134;3160;19;10;10;0;0;10
20135;3170;19;10;10;0;0;10
20136;3180;19;10;10;0;0;10
20137;3190;19;10;10;0;0;10
20139;3200;19;10;10;0;0;10
20140;3210;19;10;10;0;0;10
20141;3220;19;10;10;0;0;10
20142;3230;19;10;10;0;0;10
20146;3240;19;10;10;0;0;10
20147;3250;19;10;10;0;0;10
20149;3260;19;10;10;0;0;10
20150;3270;19;10;10;0;0;10
20154;3280;19;10;10;0;0;10
20155;3290;19;10;10;0;0;10
20159;3300;19;10;10;0;0;10
20160;3310;19;10;10;0;0;10
20161;3320;19;10;10;0;0;10
20162;3330;19;10;10;0;0;10
20163;3340;19;10;10;0;0;10
20164;3350;19;10;10;0;0;10
20165;3360;19;10;10;0;0;10
20166;3370;19;10;10;0;0;10
20167;3380;19;10;10;0;0;10
20169;3390;19;10;10;0;0;10
20170;3400;19;10;10;0;0;10
20171;3410;19;10;10;0;0;10
20173;3420;19;10;10;0;0;10
20174;3430;19;10;10;0;0;10
20175;3440;19;10;10;0;0;10
20177;3450;19;10;10;0;0;10
20179;3460;19;10;10;0;0;10
20180;3470;19;10;10;0;0;10
20181;3480;19;10;10;0;0;10
20182;3490;19;10;10;0;0;10
20183;3500;19;10;10;0;0;10
20184;3510;19;10;10;0;0;10
20185;3520;19;10;10;0;0;10
20189;3530;19;10;10;0;0;10
20190;3540;19;10;10;0;0;10
20191;3550;19;10;10;0;0;10
20193;3560;19;10;10;0;0;10
20195;3570;19;10;10;0;0;10
20196;3580;19;10;10;0;0;10
20197;3590;19;10;10;0;0;10
20200;3600;19;10;10;0;0;10
20202;3610;19;10;10;0;0;10
20203;3620;19;10;10;0;0;10
20204;3630;19;10;10;0;0;10
20206;3640;19;10;10;0;0;10
20208;3650;19;10;10;0;0;10
20210;3660;19;10;10;0;0;10
20211;3670;19;10;10;0;0;10
20213;3680;19;10;10;0;0;10
20214;3690;19;10;10;0;0;10
20215;3700;19;10;10;0;0;10
20219;3710;19;10;10;0;0;10
20221;3720;19;10;10;0;0;10
20223;3730;19;10;10;0;0;10
20225;3740;19;10;10;0;0;10
20233;3750;19;10;10;0;0;10
20234;3760;19;10;10;0;0;10
20237;3770;19;10;10;0;0;10
20238;3780;19;10;10;0;0;10
20239;3790;19;10;10;0;0;10
20240;3800;19;10;10;0;0;10
20241;3810;19;10;10;0;0;10
20245;3820;19;10;10;0;0;10
20247;3830;19;10;10;0;0;10
20248;3840;19;10;10;0;0;10
20249;3850;19;10;10;0;0;10
20250;3860;19;10;10;0;0;10
20251;3870;19;10;10;0;0;10
20253;3880;19;10;10;0;0;10
20254;3890;19;10;10;0;0;10
20255;3900;19;10;10;0;0;10
20256;3910;19;10;10;0;0;10
20258;3920;19;10;10;0;0;10
20260;3930;19;10;10;0;0;10
20261;3940;19;10;10;0;0;10
20262;3950;19;10;10;0;0;10
20263;3960;19;10;10;0;0;10
20266;3970;19;10;10;0;0;10
20267;3980;19;10;10;0;0;10
20271;3990;19;10;10;0;0;10
20272;4000;19;10;10;0;0;10
20274;4010;19;10;10;0;0;10
20276;4020;19;10;10;0;0;10
20278;4030;19;10;10;0;0;10
20280;4040;19;10;10;0;0;10
20282;4050;19;10;10;0;0;10
20284;4060;19;10;10;0;0;10
20285;4070;19;10;10;0;0;10
20291;4080;19;10;10;0;0;10
20294;0;29;10;10;0;0;10
20295;10;29;10;10;0;0;10
20296;20;29;10;10;0;0;10
20301;30;29;10;10;0;0;10
20302;40;29;10;10;0;0;10
20303;50;29;10;10;0;0;10
20304;60;29;10;10;0;0;10
20305;70;29;10;10;0;0;10
20307;80;29;10;10;0;0;10
20308;90;29;10;10;0;0;10
20309;100;29;10;10;0;0;10
20311;110;29;10;10;0;0;10
20312;120;29;10;10;0;0;10
20313;130;29;10;10;0;0;10
20314;140;29;10;10;0;0;10
20315;150;29;10;10;0;0;10
20316;160;29;10;10;0;0;10
20317;170;29;10;10;0;0;10
20318;180;29;10;10;0;0;10
20319;190;29;10;10;0;0;10
20320;200;29;10;10;0;0;10
20323;210;29;10;10;0;0;10
20324;220;29;10;10;0;0;10
20325;230;29;10;10;0;0;10
20329;240;29;10;10;0;0;10
20332;250;29;10;10;0;0;10
20335;260;29;10;10;0;0;10
20336;270;29;10;10;0;0;10
20339;280;29;10;10;0;0;10
20341;290;29;10;10;0;0;10
20342;300;29;10;10;0;0;10
20347;310;29;10;10;0;0;10
20348;320;29;10;10;0;0;10
20350;330;29;10;10;0;0;10
20351;340;29;10;10;0;0;10
20355;350;29;10;10;0;0;10
20356;360;29;10;10;0;0;10
20358;370;29;10;10;0;0;10
20360;380;29;10;10;0;0;10
20361;390;29;10;10;0;0;10
20363;400;29;10;10;0;0;10
20365;410;29;10;10;0;0;10
20367;420;29;10;10;0;0;10
20369;430;29;10;10;0;0;10
20372;440;29;10;10;0;0;10
20374;450;29;10;10;0;0;10
20375;460;29;10;10;0;0;10
20379;470;29;10;10;0;0;10
20381;480;29;10;10;0;0;10
20384;490;29;10;10;0;0;10
20385;500;29;10;10;0;0;10
20387;510;29;10;10;0;0;10
20389;520;29;10;10;0;0;10
20390;530;29;10;10;0;0;10
20391;540;29;10;10;0;0;10
20392;550;29;10;10;0;0;10
20393;560;29;10;10;0;0;10
20394;570;29;10;10;0;0;10
20396;580;29;10;10;0;0;10
20398;590;29;10;10;0;0;10
20399;600;29;10;10;0;0;10
20405;610;29;10;10;0;0;10
20406;620;29;10;10;0;0;10
20407;630;29;10;10;0;0;10
20415;640;29;10;10;0;0;10
20418;650;29;10;10;0;0;10
20419;660;29;10;10;0;0;10
20420;670;29;10;10;0;0;10
20421;680;29;10;10;0;0;10
20426;690;29;10;10;0;0;10
20430;700;29;10;10;0;0;10
20431;710;29;10;10;0;0;10
20432;720;29;10;10;0;0;10
20433;730;29;10;10;0;0;10
20439;740;29;10;10;0;0;10
20440;750;29;10;10;0;0;10
20442;760;29;10;10;0;0;10
20443;770;29;10;10;0;0;10
20445;780;29;10;10;0;0;10
20446;790;29;10;10;0;0;10
20447;800;29;10;10;0;0;10
20448;810;29;10;10;0;0;10
20449;820;29;10;10;0;0;10
20451;830;29;10;10;0;0;10
20454;840;29;10;10;0;0;10
20456;850;29;10;10;0;0;10
20457;860;29;10;10;0;0;10
20458;870;29;10;10;0;0;10
20461;880;29;10;10;0;0;10
20462;890;29;10;10;0;0;10
20463;900;29;10;10;0;0;10
20465;910;29;10;10;0;0;10
20467;920;29;10;10;0;0;10
20469;930;29;10;10;0;0;10
20470;940;29;10;10;0;0;10
20472;950;29;10;10;0;0;10
20474;960;29;10;10;0;0;10
20478;970;29;10;10;0;0;10
20480;980;29;10;10;0;0;10
20486;990;29;10;10;0;0;10
20489;1000;29;10;10;0;0;10
20491;1010;29;10;10;0;0;10
20492;1020;29;10;10;0;0;10
20493;1030;29;10;10;0;0;10
20495;1040;29;10;10;0;0;10
20497;1050;29;10;10;0;0;10
20498;1060;29;10;10;0;0;10
20500;1070;29;10;10;0;0;10
20502;1080;29;10;10;0;0;10
20504;1090;29;10;10;0;0;10
20505;1100;29;10;10;0;0;10
20506;1110;29;10;10;0;0;10
20508;1120;29;10;10;0;0;10
20511;1130;29;10;10;0;0;10
20513;1140;29;10;10;0;0;10
20515;1150;29;10;10;0;0;10
20516;1160;29;10;10;0;0;10
20517;1170;29;10;10;0;0;10
20518;1180;29;10;10;0;0;10
20520;1190;29;10;10;0;0;10
20521;1200;29;10;10;0;0;10
20522;1210;29;10;10;0;0;10
20523;1220;29;10;10;0;0;10
20524;1230;29;10;10;0;0;10
20525;1240;29;10;10;0;0;10
20537;1250;29;10;10;0;0;10
20538;1260;29;10;10;0;0;10
20540;1270;29;10;10;0;0;10
20542;1280;29;10;10;0;0;10
20547;1290;29;10;10;0;0;10
20551;1300;29;10;10;0;0;10
20552;1310;29;10;10;0;0;10
20553;1320;29;10;10;0;0;10
20556;1330;29;10;10;0;0;10
20558;1340;29;10;10;0;0;10
20559;1350;29;10;10;0;0;10
20565;1360;29;10;10;0;0;10
20570;1370;29;10;10;0;0;10
20572;1380;29;10;10;0;0;10
20581;1390;29;10;10;0;0;10
20588;1400;29;10;10;0;0;10
